#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-03-26T06:41:53 [V7.33.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-03-26T06:41:53	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-order=I&-out.src=II/346/jsdc_v2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=II/346/jsdc_v2&-out=Dis&-out=Name&-out=SpType&-out=Bmag&-out=Vmag&Vmag=&lt;5.0&-out=Rmag&-out=Imag&-out=Jmag&-out=Hmag&-out=Kmag&-out=Lmag&-out=Mmag&-out=Nmag&-out=LDD&LDD=&gt;0.1&-out=e_LDD&-out=LDDCHI&-out=CalFlag&-out=UDDB&-out=UDDV&-out=UDDR&-out=UDDI&-out=UDDJ&-out=UDDH&-out=UDDK&-out=UDDL&-out=UDDM&-out=UDDN&-out=Simbad&-out=RAJ2000&-out=DEJ2000&DEJ2000=&gt;20&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_2346
#Name: II/346
#Title: JMMC Stellar Diameters Catalogue - JSDC. Version 2 (Bourges+, 2017)
#INFO	ivoid=ivo://cds.vizier/ii/346	    IVOID of underlying data collection
#INFO	creator=Bourges L.	    First author or institution
#INFO	cites=bibcode:2014ASPC..485..223B	    Article or Data origin sources
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/II/346	    Dataset landing page
#INFO	publication_date=2017-05-12	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	II_346_jsdc_v2:
#Name: II/346/jsdc_v2
#Title: Stellar diameters catalogue, version 2
#Column	Dis	(I3)	indicates differences between JSDC V1 and V2	[ucd=meta.note]
#Column	Name	(a33)	Normalised star name (preferably HD)	[ucd=meta.id;meta.main]
#Column	SpType	(a20)	Spectral Type from Simbad	[ucd=src.spType]
#Column	Bmag	(F7.3)	? B magnitude (Cat. I/259)	[ucd=phot.mag;em.opt.B]
#Column	Vmag	(F7.3)	? V magnitude (Cat. I/259)	[ucd=phot.mag;em.opt.V]
#Column	Rmag	(F10.6)	? R magnitude (estimated)	[ucd=phot.mag;em.opt.R]
#Column	Imag	(F10.6)	? I magnitude (estimated)	[ucd=phot.mag;em.opt.I]
#Column	Jmag	(F7.3)	? J magnitude (Cat. II/246)	[ucd=phot.mag;em.IR.J]
#Column	Hmag	(F7.3)	? H magnitude (Cat. II/246)	[ucd=phot.mag;em.IR.H]
#Column	Kmag	(F7.3)	? K magnitude (Cat. II/246)	[ucd=phot.mag;em.IR.K]
#Column	Lmag	(F7.3)	? L magnitude (Cat. II/311/wise W1mag)	[ucd=phot.mag;em.IR.3-4um]
#Column	Mmag	(F6.3)	? M magnitude (Cat. II/311/wise W2mag)	[ucd=phot.mag;em.IR.4-8um]
#Column	Nmag	(F10.6)	? N magnitude (Cat. II/311/wise W3mag)	[ucd=phot.mag;em.IR.8-15um]
#Column	LDD	(F9.6)	? Limb-Darkened Disk diameter	[ucd=phys.angSize]
#Column	e_LDD	(F9.6)	? Error on LDD (and all UDDs) (1)	[ucd=stat.error]
#Column	LDDCHI	(D12.5)	Chi2 of LDD fitting (2)	[ucd=stat.fit.chi2]
#Column	CalFlag	(I1)	[0/7] Confidence flags for using this star as a calibrator in Optical Interferometry experiments (3)	[ucd=meta.code]
#Column	UDDB	(F10.6)	? Uniform Disk Diameter in band B (4)	[ucd=phys.angSize;em.opt.B]
#Column	UDDV	(F10.6)	? Uniform Disk Diameter in band V (4)	[ucd=phys.angSize;em.opt.V]
#Column	UDDR	(F10.6)	? Uniform Disk Diameter in band R (4)	[ucd=phys.angSize;em.opt.R]
#Column	UDDI	(F10.6)	? Uniform Disk Diameter in band I (4)	[ucd=phys.angSize;em.opt.I]
#Column	UDDJ	(F10.6)	? Uniform Disk Diameter in band J (4)	[ucd=phys.angSize;em.IR.J]
#Column	UDDH	(F10.6)	? Uniform Disk Diameter in band H (4)	[ucd=phys.angSize;em.IR.H]
#Column	UDDK	(F10.6)	? Uniform Disk Diameter in band K (4)	[ucd=phys.angSize;em.IR.K]
#Column	UDDL	(F10.6)	? Uniform Disk Diameter in band L (4)	[ucd=phys.angSize;em.IR.3-4um]
#Column	UDDM	(F10.6)	? Uniform Disk Diameter in band M (4)	[ucd=phys.angSize;em.IR.4-8um]
#Column	UDDN	(F10.6)	? Uniform Disk Diameter in band N (4	[ucd=phys.angSize;em.IR.8-15um]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	RAJ2000	(A14)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A14)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
Dis	Name	SpType	Bmag	Vmag	Rmag	Imag	Jmag	Hmag	Kmag	Lmag	Mmag	Nmag	LDD	e_LDD	LDDCHI	CalFlag	UDDB	UDDV	UDDR	UDDI	UDDJ	UDDH	UDDK	UDDL	UDDM	UDDN	Simbad	RAJ2000	DEJ2000
  0	HD124675                         	A7IV                	  4.763	  4.530	  4.240000	  4.120000	  4.208	  4.157	  4.096	  4.092	 4.063	  4.149358	 0.557966	 0.056082	 2.76305e-03	4	  0.524974	  0.529747	  0.535990	  0.540571	  0.545777	  0.548658	  0.549855	  0.553273	  0.554261	  0.555732	Simbad	14 13 29.00740	+51 47 23.8860
  0	* lam Boo                        	A3Va                	  4.267	  4.180	  4.047742	  4.134439	  3.983	  4.030	  3.910	  3.922	 3.758	  4.118000	 0.560751	 0.057617	 1.79733e-02	4	  0.529500	  0.533858	  0.540422	  0.545186	  0.549911	  0.552574	  0.553698	  0.556894	  0.557820	  0.558816	Simbad	14 16 23.01880	+46 05 17.9005
  0	HD125161                         	A7V                 	  4.986	  4.750	  4.600000	  4.510000	  4.638	  4.320	  4.293	  4.207	 3.852	  4.264000	 0.494504	 0.034847	 2.67170e-01	4	  0.465264	  0.469495	  0.475027	  0.479087	  0.483701	  0.486254	  0.487315	  0.490344	  0.491220	  0.492524	Simbad	14 16 09.93000	+51 22 02.0270
  0	* A Boo                          	K0III               	  5.857	  4.800	  3.911847	  3.547101	  3.102	  2.555	  2.384	       	      	  2.417000	 1.604612	 0.156812	 1.49844e-02	4	  1.466956	  1.495731	  1.514340	  1.532983	  1.562372	  1.562372	  1.569378	  1.583193	  1.588358	  1.595044	Simbad	14 17 59.81955	+35 30 34.2208
  0	HD126660                         	F7V                 	  4.537	  4.040	  3.640000	  3.390000	  3.179	  2.980	  2.739	  2.727	 2.709	  3.195612	 1.118468	 0.123925	 5.34589e-02	0	  1.036478	  1.054699	  1.065789	  1.076764	  1.093744	  1.093744	  1.097679	  1.106506	  1.108647	  1.112956	Simbad	14 25 11.79700	+51 51 02.6770
  0	*   5 UMi                        	K4III               	  5.681	  4.250	  3.124814	  2.391989	  1.711	  0.906	  0.814	       	      	  1.032000	 3.800716	 0.325486	 4.34153e-02	0	  3.436797	  3.511645	  3.560629	  3.612704	  3.688958	  3.688958	  3.708502	  3.743628	  3.758560	  3.775014	Simbad	14 27 31.54335	+75 41 45.5717
  0	* rho Boo                        	K3III               	  4.868	  3.570	  2.636111	  2.031555	  1.501	  0.762	  0.756	       	      	  0.629000	 3.770547	 0.334836	 6.10237e-02	0	  3.419368	  3.491009	  3.538864	  3.588621	  3.662830	  3.662830	  3.681391	  3.715471	  3.729733	  3.746015	Simbad	14 31 49.78962	+30 22 17.1781
  0	* gam Boo                        	A7IV+(n)            	  3.231	  3.040	  2.662245	  2.834215	  2.646	  2.571	  2.511	       	      	  2.621000	 1.164981	 0.146853	 1.08715e-03	4	  1.096097	  1.106063	  1.119097	  1.128662	  1.139531	  1.145545	  1.148044	  1.155181	  1.157244	  1.160316	Simbad	14 32 04.67180	+38 18 29.7043
  0	* sig Boo                        	F4VkF2mF1           	  4.834	  4.470	  4.096256	  3.903913	  3.561	  3.462	  3.336	  3.478	 3.146	  3.507000	 0.869984	 0.094234	 1.24653e-02	0	  0.810554	  0.823019	  0.831482	  0.840032	  0.852452	  0.852452	  0.855149	  0.861709	  0.863134	  0.866060	Simbad	14 34 40.81699	+29 44 42.4590
  0	*  34 Boo                        	M3III               	  6.472	  4.800	  3.222289	  2.195631	  1.477	  0.536	  0.381	       	      	  0.035000	 5.280962	 0.489626	 1.95835e-01	0	  4.891493	  4.966673	  4.996962	  5.032759	  5.085354	  5.085354	  5.202252	  5.239918	  5.238730	  5.253535	Simbad	14 43 25.36305	+26 31 40.2663
  0	* bet UMi                        	K4III               	  3.535	  2.070	  0.900264	  0.180404	 -0.495	 -1.225	 -1.287	       	      	 -1.079000	10.153903	 0.709552	 5.17884e-02	0	  9.181665	  9.381627	  9.512491	  9.651614	  9.855332	  9.855332	  9.907546	 10.001387	 10.041280	 10.085238	Simbad	14 50 42.32580	+74 09 19.8142
  0	* bet Boo                        	G8IIIaBa0.5         	  4.446	  3.490	  2.705842	  2.304420	  1.795	  1.268	  1.223	       	      	  1.398000	 2.767326	 0.289999	 7.63686e-03	0	  2.535924	  2.585230	  2.616213	  2.647124	  2.696510	  2.696510	  2.708099	  2.731566	  2.739944	  2.751328	Simbad	15 01 56.76238	+40 23 26.0406
  0	* ome Boo                        	K4III               	  6.306	  4.800	  3.645170	  2.870983	  2.256	  1.512	  1.339	       	      	  1.274000	 2.936014	 0.283230	 1.13474e-02	0	  2.654890	  2.712709	  2.750549	  2.790776	  2.849682	  2.849682	  2.864779	  2.891913	  2.903449	  2.916159	Simbad	15 02 06.50855	+25 00 29.3003
  0	* psi Boo                        	K2III               	  5.760	  4.520	  3.582551	  2.969786	  2.438	  1.803	  1.672	       	      	  1.606000	 2.385226	 0.198160	 5.38805e-03	0	  2.168330	  2.212754	  2.242226	  2.272654	  2.318731	  2.318731	  2.330044	  2.351250	  2.359909	  2.370132	Simbad	15 04 26.74234	+26 56 51.5399
  0	* c Boo                          	F5V                 	  5.359	  4.930	  4.422243	  4.400060	  4.246	  4.013	  3.863	  3.870	 3.586	  3.893000	 0.660756	 0.059752	 4.59870e-02	0	  0.614841	  0.624689	  0.631117	  0.637611	  0.647143	  0.647143	  0.649240	  0.654309	  0.655400	  0.657722	Simbad	15 07 18.06607	+24 52 09.1012
  0	* del Boo                        	G8IV                	  4.421	  3.460	  2.555689	  2.192041	  1.659	  0.985	  1.223	       	      	  1.232000	 2.980508	 0.240151	 3.72249e-01	0	  2.731280	  2.784384	  2.817754	  2.851047	  2.904237	  2.904237	  2.916719	  2.941994	  2.951016	  2.963278	Simbad	15 15 30.16295	+33 18 53.3926
  0	* gam UMi                        	A2III               	  3.058	  3.000	  2.717779	  2.947767	  2.900	  2.767	  2.705	       	      	  2.694000	 0.950590	 0.104356	 1.23186e-02	4	  0.900526	  0.907560	  0.918140	  0.925901	  0.933377	  0.937604	  0.939388	  0.944488	  0.945970	  0.947466	Simbad	15 20 43.71604	+71 50 02.4596
  0	HD137391                         	F0IV                	  4.619	  4.310	  4.020000	  3.870000	  3.782	  3.722	  3.622	  3.544	 3.258	  3.560000	 0.721057	 0.081949	 4.47439e-03	2	  0.674595	  0.683556	  0.690444	  0.697729	  0.707608	  0.707608	  0.709482	  0.714705	  0.715765	  0.717977	Simbad	15 24 29.42840	+37 22 37.7580
  0	HD137759                         	K2III               	  4.456	  3.290	  2.510000	  1.910000	  1.293	  0.724	  0.671	  0.540	 0.658	  0.740000	 3.840300	 0.287519	 3.01368e-02	0	  3.491090	  3.562614	  3.610064	  3.659055	  3.733240	  3.733240	  3.751454	  3.785597	  3.799538	  3.815999	Simbad	15 24 55.77460	+58 57 57.8340
  0	* bet CrB                        	F2VpSrCrEuSi        	  3.979	  3.660	  3.365477	  3.482816	  3.598	  3.553	  3.456	       	 2.958	  3.320000	 0.752933	 0.076333	 8.94599e-03	4	  0.702628	  0.712871	  0.720196	  0.727671	  0.738212	  0.738212	  0.740413	  0.746012	  0.747179	  0.749591	Simbad	15 27 49.73153	+29 06 20.5224
  0	* nu.02 Boo                      	A5V                 	  5.066	  4.980	  4.722113	  4.888958	  4.831	  4.795	  4.608	  4.627	 4.431	  4.669000	 0.409069	 0.038607	 3.50922e-02	2	  0.385162	  0.388335	  0.393169	  0.396745	  0.400475	  0.402562	  0.403481	  0.405989	  0.406753	  0.407559	Simbad	15 31 46.98182	+40 53 57.6125
  0	* alf CrB                        	A1IV                	  2.252	  2.220	  2.107699	  2.266603	  2.249	  2.394	  2.206	       	      	  2.263000	 1.136035	 0.137786	 3.67094e-02	4	  1.079537	  1.087620	  1.099160	  1.107825	  1.116373	  1.121175	  1.123302	  1.129174	  1.130833	  1.132570	Simbad	15 34 41.26800	+26 42 52.8940
  0	* del CrB                        	G3.5III             	  5.384	  4.590	  3.928285	  3.578418	  3.205	  2.798	  2.668	       	 2.242	  2.703000	 1.298263	 0.104778	 1.40126e-02	0	  1.195904	  1.218434	  1.232091	  1.245507	  1.267048	  1.267048	  1.272033	  1.282717	  1.286047	  1.291295	Simbad	15 49 35.64682	+26 04 06.2065
  0	HD142091                         	K0III-IV            	  5.786	  4.790	  4.060000	  3.570000	  3.035	  2.575	  2.423	  2.377	 2.407	  2.525000	 1.601940	 0.131056	 8.86548e-03	0	  1.464514	  1.493240	  1.511819	  1.530431	  1.559771	  1.559771	  1.566765	  1.580557	  1.585713	  1.592388	Simbad	15 51 13.93130	+35 39 26.5670
  0	* rho Ser                        	K5III               	  6.274	  4.740	  3.585455	  2.727060	  2.081	  1.359	  1.152	       	      	  0.978000	 3.252661	 0.376413	 3.66001e-03	0	  2.934935	  2.999885	  3.041774	  3.088148	  3.154722	  3.154722	  3.172208	  3.203524	  3.216335	  3.230150	Simbad	15 51 15.90985	+20 58 40.5166
  0	* chi Her                        	G0V_Fe-0.8          	  5.163	  4.600	  3.760160	  3.582573	  2.940	  2.744	  2.583	       	 2.823	  3.115000	 1.359023	 0.094497	 1.01060e-01	0	  1.255679	  1.278642	  1.292478	  1.306143	  1.327583	  1.327583	  1.332660	  1.343688	  1.346659	  1.351989	Simbad	15 52 40.54141	+42 27 05.4664
  0	HD143107                         	K2III               	  5.371	  4.140	  3.260000	  2.640000	  2.104	  1.488	  1.349	  1.130	 1.325	  1.301000	 2.752198	 0.240878	 3.21113e-03	0	  2.501933	  2.553191	  2.587197	  2.622307	  2.675473	  2.675473	  2.688526	  2.712995	  2.722986	  2.734783	Simbad	15 57 35.25150	+26 52 40.3640
  0	V* CL Dra                        	F0IV                	  5.229	  4.960	  4.702462	  4.608171	  4.384	  4.330	  4.276	  4.279	 4.007	  4.308000	 0.542775	 0.051307	 1.58912e-02	4	  0.507801	  0.514546	  0.519731	  0.525215	  0.532651	  0.532651	  0.534062	  0.537994	  0.538791	  0.540457	Simbad	15 57 47.44007	+54 44 59.1440
  0	* iot CrB                        	A0p...              	  4.930	  4.980	  4.923813	  5.076226	  5.013	  5.105	  5.071	  5.103	 4.935	  5.175000	 0.306374	 0.008872	 7.44378e-01	4	  0.291516	  0.293668	  0.296641	  0.298917	  0.301154	  0.302419	  0.303011	  0.304550	  0.305000	  0.305477	Simbad	16 01 26.56488	+29 51 03.8243
  0	* tet Dra                        	F9V                 	  4.538	  4.010	  3.282630	  3.139210	  2.589	  2.394	  2.156	       	      	  2.759000	 1.571663	 0.146956	 4.87444e-02	4	  1.455100	  1.481033	  1.496750	  1.512240	  1.536337	  1.536337	  1.542115	  1.554524	  1.557681	  1.563780	Simbad	16 01 53.34636	+58 33 54.9056
  0	* pi. Ser                        	A3V                 	  4.886	  4.820	  4.392281	  4.905912	  5.012	  4.658	  4.619	  4.647	 4.455	  4.653000	 0.386709	 0.035102	 2.93870e-01	0	  0.365158	  0.368164	  0.372690	  0.375975	  0.379234	  0.381070	  0.381845	  0.384049	  0.384688	  0.385375	Simbad	16 02 17.69166	+22 48 16.0302
  1	* ups Her                        	B9III               	  4.626	  4.720	  4.747925	  4.843858	  4.775	  4.923	  4.880	  4.924	 4.762	  5.013000	 0.324198	 0.009417	 1.37820e+00	0	  0.309371	  0.311547	  0.314345	  0.316593	  0.318859	  0.320122	  0.320773	  0.322351	  0.322807	  0.323299	Simbad	16 02 47.89764	+46 02 12.1371
  0	* phi Her                        	B9VspHgMn           	  4.185	  4.230	  4.170548	  4.313174	  4.245	  4.299	  4.320	  4.346	 4.135	  4.420000	 0.425800	 0.036329	 4.12080e-02	6	  0.406325	  0.409184	  0.412859	  0.415811	  0.418787	  0.420446	  0.421301	  0.423373	  0.423973	  0.424618	Simbad	16 08 46.17745	+44 56 05.6663
  0	* tau CrB                        	K1III-IV            	  5.745	  4.730	  3.920230	  3.462175	  2.994	  2.502	  2.338	       	      	  2.376000	 1.673864	 0.122159	 8.85563e-03	0	  1.520833	  1.552150	  1.572922	  1.594485	  1.626972	  1.626972	  1.634971	  1.649882	  1.656022	  1.663214	Simbad	16 08 58.30151	+36 29 27.3740
  0	* eta UMi                        	F5V                 	  5.343	  4.950	  4.614464	  4.499313	  4.373	  4.279	  4.198	  4.031	 3.696	  4.041000	 0.575019	 0.072238	 3.20894e-03	0	  0.535062	  0.543632	  0.549226	  0.554877	  0.563172	  0.563172	  0.564997	  0.569409	  0.570358	  0.572378	Simbad	16 17 30.28696	+75 45 19.1885
  1	HD147394                         	B5IV                	  3.759	  3.910	  3.990000	  4.160000	  3.927	  4.085	  4.285	  4.293	 4.045	  4.409000	 0.386612	 0.031826	 2.95342e-01	4	  0.373438	  0.375387	  0.377823	  0.379720	  0.381742	  0.382863	  0.383457	  0.384907	  0.385305	  0.385619	Simbad	16 19 44.43670	+46 18 48.1120
  0	* ksi CrB                        	K0III               	  5.830	  4.860	  4.043627	  3.637463	  3.129	  2.716	  2.615	       	      	  2.620000	 1.486343	 0.118778	 3.73041e-02	2	  1.358833	  1.385487	  1.402725	  1.419994	  1.447216	  1.447216	  1.453706	  1.466503	  1.471287	  1.477480	Simbad	16 22 05.82391	+30 53 31.1837
  0	HD148387                         	G8III-IV            	  3.640	  2.730	  2.130000	  1.670000	  1.081	  0.584	  0.579	  0.440	 0.554	  0.619000	 3.750150	 0.292691	 3.55388e-02	0	  3.436565	  3.503382	  3.545369	  3.587258	  3.654183	  3.654183	  3.669889	  3.701690	  3.713043	  3.728471	Simbad	16 23 59.48590	+61 30 51.1700
  1	*  15 Dra                        	A0III               	  4.889	  4.940	  4.778477	  4.959709	  4.859	  4.962	  4.961	  4.969	 4.756	  5.009000	 0.329109	 0.008873	 2.36165e+00	0	  0.313149	  0.315461	  0.318655	  0.321100	  0.323502	  0.324861	  0.325498	  0.327150	  0.327634	  0.328146	Simbad	16 27 59.01449	+68 46 05.2993
  0	* bet Her                        	G7IIIa_Fe-0.5       	  3.727	  2.780	  2.064708	  1.633056	  1.238	  0.739	  0.725	       	      	  0.702000	 3.421659	 0.243494	 2.89690e-02	6	  3.135098	  3.196087	  3.234465	  3.272787	  3.334005	  3.334005	  3.348351	  3.377359	  3.387753	  3.401840	Simbad	16 30 13.19955	+21 29 22.6008
  0	* sig Her                        	B9V                 	  4.187	  4.200	  3.821732	  4.340344	  4.425	  4.344	  4.047	  4.173	 3.903	  4.175000	 0.431768	 0.040888	 2.49463e-01	2	  0.412021	  0.414919	  0.418645	  0.421639	  0.424657	  0.426339	  0.427207	  0.429307	  0.429915	  0.430570	Simbad	16 34 06.18334	+42 26 13.3455
  0	*  42 Her                        	M2.5III             	  6.422	  4.860	  3.134925	  2.348243	  1.623	  0.702	  0.467	       	      	  0.367000	 4.930285	 0.463244	 1.98969e-01	0	  4.566473	  4.636328	  4.664692	  4.698606	  4.747236	  4.747236	  4.856467	  4.891824	  4.890786	  4.904637	Simbad	16 38 44.84607	+48 55 42.0336
  0	* g Dra                          	K0III               	  6.052	  4.840	  3.838028	  3.378279	  2.913	  2.329	  2.105	       	      	  2.078000	 1.839177	 0.187977	 2.89701e-02	0	  1.681399	  1.714379	  1.735709	  1.757077	  1.790762	  1.790762	  1.798792	  1.814627	  1.820547	  1.828210	Simbad	16 40 55.11893	+64 35 20.5606
  0	* eta Her                        	G7IIIFe-1           	  4.396	  3.480	  2.745069	  2.290234	  1.768	  1.366	  1.333	       	      	  1.377000	 2.635572	 0.267796	 3.24976e-02	0	  2.414845	  2.461823	  2.491384	  2.520902	  2.568056	  2.568056	  2.579106	  2.601449	  2.609456	  2.620306	Simbad	16 42 53.76509	+38 55 20.1129
  0	HR  6237                         	F2V                 	  5.215	  4.840	  4.397319	  4.275993	  3.972	  3.844	  3.815	  3.825	 3.538	  3.834000	 0.702597	 0.052595	 3.20944e-02	6	  0.655655	  0.665213	  0.672048	  0.679024	  0.688860	  0.688860	  0.690914	  0.696139	  0.697228	  0.699478	Simbad	16 45 17.81615	+56 46 54.6594
  0	* eps UMi                        	G5III               	  5.107	  4.210	  3.429177	  3.133528	  2.797	  2.422	  2.192	       	      	  2.093000	 1.605395	 0.137616	 5.44873e-02	4	  1.476757	  1.504725	  1.521896	  1.538862	  1.566153	  1.566153	  1.572475	  1.585659	  1.590070	  1.596570	Simbad	16 45 58.24168	+82 02 14.1233
  0	* h Dra                          	F8V                 	  5.361	  4.880	  4.489433	  4.248138	  4.020	  3.830	  3.736	  3.569	 3.322	  3.602000	 0.738545	 0.077084	 2.08580e-03	4	  0.684738	  0.696681	  0.703982	  0.711214	  0.722330	  0.722330	  0.724951	  0.730736	  0.732110	  0.734941	Simbad	16 56 01.68925	+65 08 05.2631
  0	HD153808                         	A0V                 	  3.902	  3.920	  3.930000	  3.970000	  3.554	  3.641	  3.916	  3.998	 3.687	  3.985000	 0.588227	 0.037236	 1.20980e+00	4	  0.559701	  0.563833	  0.569541	  0.573911	  0.578205	  0.580633	  0.581771	  0.584725	  0.585590	  0.586504	Simbad	17 00 17.37380	+30 55 35.0560
  0	* zet Dra                        	B6III               	  3.050	  3.170	  3.218022	  3.471113	  3.536	  3.577	  3.550	  3.511	 3.204	  3.539000	 0.514189	 0.047242	 5.37994e-03	2	  0.495766	  0.498448	  0.501850	  0.504547	  0.507348	  0.508941	  0.509775	  0.511799	  0.512372	  0.512868	Simbad	17 08 47.19596	+65 42 52.8634
  0	* pi. Her                        	K3II                	  4.597	  3.160	  2.013242	  1.412400	  0.724	 -0.112	 -0.023	       	      	 -0.070000	 5.710989	 0.352884	 3.67546e-01	0	  5.179082	  5.287591	  5.360075	  5.435437	  5.547837	  5.547837	  5.575950	  5.627569	  5.649170	  5.673832	Simbad	17 15 02.83436	+36 48 32.9843
  0	HD156164                         	A1IVn+G4IV-V        	  3.200	  3.120	  3.080000	  3.050000	  2.834	  2.976	  2.808	  2.819	 2.814	  2.899000	 0.894096	 0.091951	 6.80044e-02	2	  0.849630	  0.855992	  0.865075	  0.871894	  0.878621	  0.882401	  0.884075	  0.888696	  0.890002	  0.891369	Simbad	17 15 01.91060	+24 50 21.1450
  0	* bet Dra                        	G2Ib-IIa            	  3.744	  2.790	  2.035559	  1.691176	  1.351	  0.796	  0.756	       	      	  0.697000	 3.152847	 0.304631	 6.82236e-02	0	  2.908500	  2.962502	  2.995154	  3.027158	  3.078516	  3.078516	  3.090406	  3.116055	  3.123607	  3.136264	Simbad	17 30 25.96170	+52 18 04.9993
  0	* lam Her                        	K3III_Ba0.1         	  5.844	  4.410	  3.319156	  2.693092	  2.158	  1.443	  1.287	       	      	  1.094000	 2.900443	 0.292754	 1.72868e-02	0	  2.630303	  2.685411	  2.722224	  2.760498	  2.817583	  2.817583	  2.831861	  2.858076	  2.869047	  2.881572	Simbad	17 30 44.31022	+26 06 38.3213
  1	* nu.01 Dra                      	kA3hF0mF0(IV-V)     	  5.141	  4.890	  4.235575	  4.755643	  4.832	  4.579	  4.243	       	 4.093	  4.319000	 0.440194	 0.037479	 5.14200e-01	0	  0.415662	  0.419083	  0.424236	  0.427975	  0.431684	  0.433775	  0.434657	  0.437166	  0.437893	  0.438675	Simbad	17 32 10.56856	+55 11 03.2739
  0	* del UMi                        	A1Van               	  4.371	  4.350	  3.975924	  4.267371	  4.052	  4.331	  4.258	  4.291	 4.009	  4.288000	 0.474504	 0.030866	 6.18654e-01	0	  0.450905	  0.454281	  0.459102	  0.462721	  0.466291	  0.468297	  0.469185	  0.471638	  0.472331	  0.473056	Simbad	17 32 12.99671	+86 35 11.2584
  0	HD159560                         	kA4hF2VmF3          	  5.139	  4.860	  4.640000	  4.510000	  4.760	  4.501	  4.159	  4.204	 3.912	  4.200000	 0.466958	 0.039137	 5.38788e-01	4	  0.440367	  0.443952	  0.449439	  0.453463	  0.457563	  0.459857	  0.460845	  0.463594	  0.464421	  0.465281	Simbad	17 32 16.02460	+55 10 22.6500
  0	* ome Dra                        	F4V                 	  5.200	  4.770	  4.342315	  4.143696	  3.826	  3.696	  3.620	  3.715	 3.141	  3.901000	 0.774469	 0.066145	 1.45837e-02	4	  0.721563	  0.732660	  0.740194	  0.747805	  0.758862	  0.758862	  0.761262	  0.767102	  0.768371	  0.770975	Simbad	17 36 57.09403	+68 45 28.6961
  0	* iot Her                        	B3IV                	  3.641	  3.820	  3.600965	  4.194634	  4.267	  4.349	  4.228	  4.340	 4.133	  4.415000	 0.310359	 0.029271	 1.05023e-01	6	  0.300698	  0.302120	  0.303849	  0.305189	  0.306713	  0.307504	  0.307988	  0.309070	  0.309336	  0.309550	Simbad	17 39 27.88609	+46 00 22.8001
  0	HD162003                         	F5IV-V              	  5.004	  4.570	  4.200000	  3.970000	  3.803	  3.648	  3.502	  3.490	 3.471	  3.822527	 0.791733	 0.095387	 8.16715e-03	4	  0.736717	  0.748517	  0.756219	  0.764000	  0.775422	  0.775422	  0.777935	  0.784009	  0.785315	  0.788098	Simbad	17 41 56.35540	+72 08 55.8480
  0	HD161797                         	G5IV                	  4.170	  3.420	  2.890000	  2.510000	  1.867	  1.559	  1.511	  1.700	 1.458	  2.093334	 2.345238	 0.174396	 7.59311e-02	0	  2.157318	  2.198174	  2.223259	  2.248044	  2.287911	  2.287911	  2.297147	  2.316407	  2.322851	  2.332345	Simbad	17 46 27.52670	+27 43 14.4380
  0	* ksi Dra                        	K2III               	  4.907	  3.730	  2.802590	  2.262898	  1.675	  1.051	  1.045	       	      	  1.069000	 3.280252	 0.289180	 4.40765e-02	0	  2.981968	  3.043062	  3.083593	  3.125439	  3.188805	  3.188805	  3.204363	  3.233527	  3.245434	  3.259495	Simbad	17 53 31.72962	+56 52 21.5143
  0	* tet Her                        	K1IIaCN+...         	  5.210	  3.860	  2.906094	  2.323737	  1.729	  1.056	  0.999	       	      	  0.962000	 3.283414	 0.270687	 2.72676e-02	0	  2.983231	  3.044662	  3.085407	  3.127706	  3.191430	  3.191430	  3.207120	  3.236370	  3.248415	  3.262522	Simbad	17 56 15.18054	+37 15 01.9343
  0	HD164058                         	K5III               	  3.761	  2.240	  1.080000	  0.230000	 -0.245	 -1.034	 -1.162	 -1.500	-1.165	 -1.061000	 9.421364	 0.682106	 5.13827e-02	0	  8.501066	  8.689196	  8.810528	  8.944851	  9.137684	  9.137684	  9.188332	  9.279037	  9.316146	  9.356162	Simbad	17 56 36.36990	+51 29 20.0240
